date,monthly_returns
2020-01-31,0.0436963655899576
2020-02-29,-0.0006528114959826192
2020-03-31,-0.1406185341234577
2020-04-30,-0.06880729204857705
2020-05-31,-0.0494964945618519
2020-06-30,-0.08436789888370766
2020-07-31,0.06415143259166789
2020-08-31,-0.10312350167207318
2020-09-30,-0.015030716903765451
2020-10-31,-0.027837607715960888
2020-11-30,0.0292288749169336
2020-12-31,0.08816880825865425
2021-01-31,0.057964140565093025
2021-02-28,0.09999292746158983
2021-03-31,-0.15185941217667598
2021-04-30,0.2603487946954872
2021-05-31,0.17472887858499098
2021-06-30,-0.001121446580834351
2021-07-31,0.17761119489493926
2021-08-31,0.049693751738623115
2021-09-30,0.07775461215034851
2021-10-31,-0.061074643184671595
2021-11-30,0.21911113099062085
2021-12-31,-0.15351555373937298
2022-01-31,0.07175978968311325
2022-02-28,-0.07020298153818838
2022-03-31,0.024816716222101576
2022-04-30,0.03388322844614211
2022-05-31,-0.008116798501722866
2022-06-30,0.046568827814140734
2022-07-31,0.02484107117436185
2022-08-31,0.09648264339944812
2022-09-30,-0.0837686575759089
2022-10-31,0.02890135616901235
2022-11-30,-0.08949732941148292
2022-12-31,0.0010710155647168929
2023-01-31,-0.09658178735386969
2023-02-28,0.05206578903119996
2023-03-31,-0.08070502180967465
2023-04-30,0.09684963314820716
2023-05-31,0.026827521528896003
2023-06-30,0.10890274118887189
2023-07-31,0.06367003476352306
2023-08-31,0.27429057467966045
2023-09-30,-0.07258156982661601
2023-10-31,0.005422114830842206
2023-11-30,0.04532530288849945
2023-12-31,0.040091370629001144
2024-01-31,-0.025972466902309033
2024-02-29,0.06900260250521084
2024-03-31,0.18729831438448286
2024-04-30,0.003888109906491577
2024-05-31,0.14042446464625113
2024-06-30,-0.033890893241307896
2024-07-31,0.08267090861018422
2024-08-31,0.0007089744961032984
2024-09-30,0.04148105548621883
2024-10-31,0.19943989417006547
2024-11-30,0.07154444342940547
2024-12-31,0.02816197655986241
2025-01-31,0.1142276505795281
2025-02-28,0.14175849417990416
2025-03-31,-0.07154557927883554
2025-04-30,0.13205771023799673
2025-05-31,0.20761662200153919
2025-06-30,0.04756888308382923
2025-07-31,0.007058471106345721
2025-08-31,0.016264180143290785
2025-09-30,0.0833883812177405
2025-10-31,0.1882087935442116
2025-11-30,0.08946710033618266
2025-12-31,0.016171789328244257
2026-01-31,0.29981707586031203
2026-02-28,0.037330923039548436
2026-03-31,-0.02596898314782159
2026-04-30,0.26562478707601
2026-05-31,-0.02049828253176811
