date,monthly_returns
2020-01-31,-0.10023805601911662
2020-02-29,0.01628649693595885
2020-03-31,0.07954925738149399
2020-04-30,-0.055000188281935536
2020-05-31,0.017940444733368643
2020-06-30,-0.06511790593158362
2020-07-31,0.19068377372602452
2020-08-31,0.009109923043219004
2020-09-30,0.010478935033456871
2020-10-31,-0.029786763734950372
2020-11-30,0.11981852914167246
2020-12-31,0.11393777769020996
2021-01-31,0.24043922832553521
2021-02-28,0.18272063478461154
2021-03-31,-0.19133953775885082
2021-04-30,0.2520552370336082
2021-05-31,0.0913583643499738
2021-06-30,0.05688721588309753
2021-07-31,0.0773612304289788
2021-08-31,0.06628611109382443
2021-09-30,-0.03156752980494404
2021-10-31,-0.03125007817752279
2021-11-30,0.2141118563975004
2021-12-31,-0.16005380605455632
2022-01-31,0.045458942479521314
2022-02-28,-0.020573451631588302
2022-03-31,0.023744227573015753
2022-04-30,-0.034164770507515096
2022-05-31,-0.002947762906323814
2022-06-30,0.059947037271949055
2022-07-31,-0.0349706907181242
2022-08-31,0.1114427080551641
2022-09-30,-0.04724864773745763
2022-10-31,0.09082525639057004
2022-11-30,-0.05889487271671545
2022-12-31,0.01374732163609238
2023-01-31,-0.05820255303404265
2023-02-28,0.00406749725142741
2023-03-31,-0.008792060489202225
2023-04-30,0.02794303700353007
2023-05-31,0.09642619653797224
2023-06-30,0.0740157086679949
2023-07-31,0.021000995702366465
2023-08-31,0.1865987273330154
2023-09-30,-0.040152982978330476
2023-10-31,-0.005685087140319789
2023-11-30,0.033071623551009566
2023-12-31,-0.027010541520654185
2024-01-31,-0.06777933174730277
2024-02-29,0.06741670458935367
2024-03-31,0.022909296591151707
2024-04-30,0.04012746761160879
2024-05-31,0.049990038810242554
2024-06-30,-0.01282645969900853
2024-07-31,0.10732380954058462
2024-08-31,-0.0014875514924690414
2024-09-30,0.06696360064225426
2024-10-31,0.12909216049780858
2024-11-30,0.07458899878488978
2024-12-31,-0.032239867330362215
2025-01-31,0.15686038220910903
2025-02-28,0.18652099118722942
2025-03-31,-0.07054595699420807
2025-04-30,0.11472735400714607
2025-05-31,0.1855235279908538
2025-06-30,0.12770548250907843
2025-07-31,-0.03371106819726044
2025-08-31,-0.04901522207234643
2025-09-30,0.19576919749803423
2025-10-31,0.1648655719348444
2025-11-30,0.08825975501247996
2025-12-31,0.030857442165981297
2026-01-31,0.11750148193920862
2026-02-28,0.02716223483215585
2026-03-31,-0.10462092941747247
2026-04-30,0.3216576061589347
2026-05-31,-0.03922015745704477
