symbol,target_weight,abs_weight
A454910,0.2784090909090909,0.2784090909090909
A402340,0.22916666666666666,0.22916666666666666
A375500,0.20075757575757575,0.20075757575757575
A001430,0.1590909090909091,0.1590909090909091
A009150,0.13257575757575757,0.13257575757575757
