code,name,status,source_url,page_url,file_path,sha256,bytes,query,error,provider,index_name,source_type,confidence
266410,KODEX 필수소비재,downloaded,https://file.fnguide.com/fnindex/files/Maekyung_FnGuide_Index_Series_(20210729)_v2.9.2.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.30,etfs\raw\methodologies\266410_165a330f5577.pdf,165a330f5577e5da11338b203aee7501dae23e22197e4e1c89d0c612632989bd,3014422,fnindex_catalog,,fnguide,MKF 필수소비재,methodology_pdf,high
298770,KODEX 한국대만IT프리미어,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_IT PLUS_Index_Methodology_Book_KB_(20190701)_v1.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KIT,etfs\raw\methodologies\298770_bea5dc8cb6b5.pdf,bea5dc8cb6b5835f0a1b7ce24f3ac6a98e68059df038a6b52e5397e04e329ff3,715918,fnindex_catalog,,fnguide,FnGuide IT플러스,methodology_pdf,high
450190,KODEX 한중반도체(합성),downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_TOP3_Plus_Price_Return_Index_Methodology_Book_(20230920)_v1.5.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HBM,etfs\raw\methodologies\450190_466c302826ee.pdf,466c302826eef2a3e0f92b81ad26848368b2f87a0b9d363a2505eef955df1358,1469278,fnindex_catalog,,fnguide,FnGuide AI 반도체 TOP3+ 지수,methodology_pdf,high
266420,KODEX 헬스케어,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_HealthCare_Index_Methodology_Book_KB_(20190701)_v2.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KBM,etfs\raw\methodologies\266420_9855e57bcb28.pdf,9855e57bcb28421a4a6790bbbac460f5ce0f435237c9b9174b11572c8ada26a5,919339,fnindex_catalog,,fnguide,FnGuide 헬스케어,methodology_pdf,high
487130,KoAct AI인프라액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor & Infrastructure_Index_Methodology_Book_(20240418)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.DSA,etfs\raw\methodologies\487130_374de20750a1.pdf,374de20750a1fbf7820cc761f52d6c98b22229f0ea183c86b350752af66f1b05,1523370,fnindex_catalog,,fnguide,FnGuide AI반도체&인프라 지수,methodology_pdf,high
462900,KoAct 바이오헬스케어액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_HealthCare_Index_Methodology_Book_KB_(20190701)_v2.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KBM,etfs\raw\methodologies\462900_9855e57bcb28.pdf,9855e57bcb28421a4a6790bbbac460f5ce0f435237c9b9174b11572c8ada26a5,919339,fnindex_catalog,,fnguide,FnGuide 헬스케어,methodology_pdf,high
482030,KoAct 반도체&2차전지핵심소재액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Secondary_Battery_Core_Materials_10_Index_Methodology_Book_삼성_(20230518)_v1.5.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SBC,etfs\raw\methodologies\482030_f13d50e5b8d0.pdf,f13d50e5b8d06d99d74f9532ea8f7b206f1d4a0502fe50d28e5bfc99e2de3c37,1459172,fnindex_catalog,,fnguide,FnGuide 2차전지핵심소재10 지수,methodology_pdf,high
284980,RISE 200금융,downloaded,https://file.fnguide.com/fnindex/files/FnGuide-RAFI_Korea_Index_Series_Methodology_Book_한투_(20190701)_v2.4.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.200,etfs\raw\methodologies\284980_71da2faa0706.pdf,71da2faa0706f3fc2684ce6416bd44c152fae7c8c61d348db52bf1bda1e709db,895456,fnindex_catalog,,fnguide,FnGuide-RAFI Korea200,methodology_pdf,high
465330,RISE 2차전지TOP10,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_SizeStyle_Index_Series_Methodology_Book_미래_(20260203)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.T10,etfs\raw\methodologies\465330_60b5df44287f.pdf,60b5df44287f33dde98cf9d724b7b6cc49b9161e513b994db9ae305797034944,939494,fnindex_catalog,,fnguide,FnGuide TOP10,methodology_pdf,high
422420,RISE 2차전지액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Secondary_Battery_Industry_Index_Methodology_Book_삼성_(20230425)_v2.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SBI,etfs\raw\methodologies\422420_8ae0b61a17ae.pdf,8ae0b61a17aee707cb3b6f881d17fe24442e30d1529f5b42006f4656169caaff,1055645,fnindex_catalog,,fnguide,FnGuide 2차전지 산업 지수,methodology_pdf,high
469070,RISE AI&로봇,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_TOP3_Plus_Price_Return_Index_Methodology_Book_(20230920)_v1.5.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HBM,etfs\raw\methodologies\469070_466c302826ee.pdf,466c302826eef2a3e0f92b81ad26848368b2f87a0b9d363a2505eef955df1358,1469278,fnindex_catalog,,fnguide,FnGuide AI 반도체 TOP3+ 지수,methodology_pdf,high
0093A0,RISE AI반도체TOP10,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_TOP10_Index_Methodology_Book_(20250602)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KBA,etfs\raw\methodologies\0093A0_582f7c84fdd3.pdf,582f7c84fdd3f28062664b3206359680825df45f86a95cd4aa1b7eef1693bd77,1711217,fnindex_catalog,,fnguide,FnGuide AI반도체TOP10 지수,methodology_pdf,high
0101N0,RISE AI전력인프라,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor & Infrastructure_Index_Methodology_Book_(20240418)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.DSA,etfs\raw\methodologies\0101N0_374de20750a1.pdf,374de20750a1fbf7820cc761f52d6c98b22229f0ea183c86b350752af66f1b05,1523370,fnindex_catalog,,fnguide,FnGuide AI반도체&인프라 지수,methodology_pdf,high
427120,RISE AI플랫폼,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Platform_Index_Methodology_Book_KB_(20251106)_v1.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KPC,etfs\raw\methodologies\427120_880faa2f3829.pdf,880faa2f3829c1b2c5b169644e83c42f2a0ad6d9392fcb92969861200e895729,1456558,fnindex_catalog,,fnguide,FnGuide AI 플랫폼 지수,methodology_pdf,high
326240,RISE IT플러스,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_IT PLUS_Index_Methodology_Book_KB_(20190701)_v1.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KIT,etfs\raw\methodologies\326240_bea5dc8cb6b5.pdf,bea5dc8cb6b5835f0a1b7ce24f3ac6a98e68059df038a6b52e5397e04e329ff3,715918,fnindex_catalog,,fnguide,FnGuide IT플러스,methodology_pdf,high
388280,RISE K엔터&여행레저,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_K-Entertainment & Travel Leisure_Index_Methodology_Book_KB자산운용_(20251106)_v1.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KBC,etfs\raw\methodologies\388280_8bf34ee452fc.pdf,8bf34ee452fcfbd38ad43a4da74a02a33bd22dd83d6aabbb3ece5882a8a87389,1373496,fnindex_catalog,,fnguide,FnGuide K엔터&여행레저 지수,methodology_pdf,high
300640,RISE 게임테마,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_K-Game_Index_Methodology_Book_NHA_(20210225)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.NHG,etfs\raw\methodologies\300640_61f80a798567.pdf,61f80a7985672329a9ada77a4cebdbd0de5fbc9a4aa3440b7b7f0323aad26f19,1622573,fnindex_catalog,,fnguide,FnGuide K-게임 지수,methodology_pdf,high
0000Z0,RISE 바이오TOP10액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_SizeStyle_Index_Series_Methodology_Book_미래_(20260203)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.T10,etfs\raw\methodologies\0000Z0_60b5df44287f.pdf,60b5df44287f33dde98cf9d724b7b6cc49b9161e513b994db9ae305797034944,939494,fnindex_catalog,,fnguide,FnGuide TOP10,methodology_pdf,high
446700,RISE 배터리 리사이클링,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_All-Soild-State_Battery_&_Silicon_Anode_Index_Methodology_Book_(20241028)_v1.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SBP,etfs\raw\methodologies\446700_bf91416fcf36.pdf,bf91416fcf36453d1cbdd0d16faad2326556d2de6c130b42609a6ba1e2ba830f,1829176,fnindex_catalog,,fnguide,FnGuide 전고체배터리&실리콘음극재 지수,methodology_pdf,high
388420,RISE 비메모리반도체액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_TOP3_Plus_Price_Return_Index_Methodology_Book_(20230920)_v1.5.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HBM,etfs\raw\methodologies\388420_466c302826ee.pdf,466c302826eef2a3e0f92b81ad26848368b2f87a0b9d363a2505eef955df1358,1469278,fnindex_catalog,,fnguide,FnGuide AI 반도체 TOP3+ 지수,methodology_pdf,high
498860,RISE 코리아금융고배당,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_KOREA_High_Dividend_Methodology_Book_(20251201)_v1.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KRD,etfs\raw\methodologies\498860_e6f5d77736ff.pdf,e6f5d77736ffa052d608443d976a286f1800033717e059a592b841a8a9b2f2ad,1114854,fnindex_catalog,,fnguide,FnGuide 코리아 고배당 지수,methodology_pdf,high
253280,RISE 헬스케어,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_HealthCare_Index_Methodology_Book_KB_(20190701)_v2.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KBM,etfs\raw\methodologies\253280_9855e57bcb28.pdf,9855e57bcb28421a4a6790bbbac460f5ce0f435237c9b9174b11572c8ada26a5,919339,fnindex_catalog,,fnguide,FnGuide 헬스케어,methodology_pdf,high
0190C0,RISE 현대차고정피지컬AI,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_TOP3_Plus_Price_Return_Index_Methodology_Book_(20230920)_v1.5.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HBM,etfs\raw\methodologies\0190C0_466c302826ee.pdf,466c302826eef2a3e0f92b81ad26848368b2f87a0b9d363a2505eef955df1358,1469278,fnindex_catalog,,fnguide,FnGuide AI 반도체 TOP3+ 지수,methodology_pdf,high
455860,SOL 2차전지소부장Fn,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Secondary_Battery_Material_&_Equipment_Index_Methodology_Book_신한자산운용_(20231114)_v1.2.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SSB,etfs\raw\methodologies\455860_2a10ffbf1771.pdf,2a10ffbf17712233ca4c1101d2eee02c3921bed3b2b19156dcb34390fd2c9958,1649271,fnindex_catalog,,fnguide,FnGuide 2차전지 소부장 지수,methodology_pdf,high
0167A0,SOL AI반도체TOP2플러스,downloaded,https://file.fnguide.com/fnindex/files/FnGuide AI Semiconductor TOP2 Plus Index_Methodology_Book_(20260102)_v1.2.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KSS,etfs\raw\methodologies\0167A0_57c7d80a085d.pdf,57c7d80a085dbda0c849eeb8cbbde43a53436f669c8c8e2f88c769f6c0d2cc96,1763101,fnindex_catalog,,fnguide,FnGuide AI반도체TOP2플러스 지수,methodology_pdf,high
455850,SOL AI반도체소부장,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_Material_&_Equipment_Index_Methodology_Book_신한자산운용_(20240213)_v1.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SSC,etfs\raw\methodologies\455850_9fe7197e9742.pdf,9fe7197e9742b68faada89d66f84bb6784dc9bf22f0cf28fa34a21c252d76556,1654175,fnindex_catalog,,fnguide,FnGuide AI 반도체 소부장 지수,methodology_pdf,high
490480,SOL K방산,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Defense_TOP5_Index_TR_Methodology_Book_(20250730)_v1.2.pdf,https://www.fnindex.co.kr/overview/detail/I/DIV.FI00.WLT.DF5,etfs\raw\methodologies\490480_51590a18eb33.pdf,51590a18eb335308f464a1c8c3d9a337c3295fceb20a4d6d2d06cd85575f4947,1571904,fnindex_catalog,,fnguide,FnGuide 방산 TOP5 지수(총수익),methodology_pdf,high
484880,SOL 금융지주플러스고배당,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Financial_Group_Plus_High_Dividend_Index_PR_Methodology_Book_(20240430)_v1.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.FHV,etfs\raw\methodologies\484880_22b0543da6f7.pdf,22b0543da6f70a11c4de254df4fbd074c72b4fac63f0ed7dffe9f505701c0cfe,1613452,fnindex_catalog,,fnguide,FnGuide 금융지주플러스고배당 지수,methodology_pdf,high
475300,SOL 반도체전공정,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Semiconductor_Front-End_Process_Index_Methodology_Book_(20231130)_v1.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SFE,etfs\raw\methodologies\475300_97d98c3f45ff.pdf,97d98c3f45ff28b074109187f7de6a2c188547ab4e701611718a33751ae2126e,1929660,fnindex_catalog,,fnguide,FnGuide 반도체 전공정 지수,methodology_pdf,high
475310,SOL 반도체후공정,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Semiconductor_Back-End_Process_Index_Methodology_Book_(20231130)_v1.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SBE,etfs\raw\methodologies\475310_af9ebebe872f.pdf,af9ebebe872f452a52fa968ca0f94dbbe38d399bbf8a5dd8f2a3c530382b7db1,1940545,fnindex_catalog,,fnguide,FnGuide 반도체 후공정 지수,methodology_pdf,high
464610,SOL 의료기기소부장Fn,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Medical_Device_Materials_&_Equipment_Index_Methodology_Book_신한_(20230711)_v1.2.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SME,etfs\raw\methodologies\464610_aca3e09d507b.pdf,aca3e09d507bd0427f2903a7c79c4cb1525ef1f81baf2a90a5c0e33fb8b4965d,1610380,fnindex_catalog,,fnguide,FnGuide 의료기기 소부장 지수,methodology_pdf,high
466930,SOL 자동차TOP3플러스,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Automobile_TOP3_Plus_Index_Methodology_Book_(20230817)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.ATP,etfs\raw\methodologies\466930_9094f311de0c.pdf,9094f311de0cac0d8a1bc4b5899649edd2a8e148ed97fb8b24b3f02b0f22447e,1699060,fnindex_catalog,,fnguide,FnGuide 자동차 TOP3 플러스 지수,methodology_pdf,high
464600,SOL 자동차소부장Fn,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Automobile_Materials_&_Equipment_Index_Methodology_Book_신한_(20230711)_v1.2.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SAE,etfs\raw\methodologies\464600_c065530b275c.pdf,c065530b275c59a730bb896b4596e39f872d6e0ac4b5ed8fc587a2d1f01a4cda,1610619,fnindex_catalog,,fnguide,FnGuide 자동차 소부장 지수,methodology_pdf,high
0005D0,SOL 전고체배터리&실리콘음극재,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_All-Soild-State_Battery_&_Silicon_Anode_Index_Methodology_Book_(20241028)_v1.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SBP,etfs\raw\methodologies\0005D0_bf91416fcf36.pdf,bf91416fcf36453d1cbdd0d16faad2326556d2de6c130b42609a6ba1e2ba830f,1829176,fnindex_catalog,,fnguide,FnGuide 전고체배터리&실리콘음극재 지수,methodology_pdf,high
466920,SOL 조선TOP3플러스,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Shipbuilding_TOP3_Plus_Index_Methodology_Book_(20250909)_v1.4.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.STP,etfs\raw\methodologies\466920_b13eb0bc3c86.pdf,b13eb0bc3c86ff7a9405776940d4759babbcbe48cb0cf4c5dfabec3950aa8e9f,1659361,fnindex_catalog,,fnguide,FnGuide 조선 TOP3 플러스 지수,methodology_pdf,high
0141S0,SOL 조선기자재,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Shipbuilding_Equipment_Index_Methodology_Book_(20251013)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SSE,etfs\raw\methodologies\0141S0_533567ac0f6b.pdf,533567ac0f6b5c7bbc4d61f39ccdefd527d92fdc3850460841f6c1f5c674ab5e,1718289,fnindex_catalog,,fnguide,FnGuide 조선 기자재 지수,methodology_pdf,high
0105D0,SOL 한국AI소프트웨어,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Sector_Coverage_Index_Series_Methology_Book_미래_(20190701)_v2.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.ISW,etfs\raw\methodologies\0105D0_bf7dfdb2d9c3.pdf,bf7dfdb2d9c3d45600e03f87492ead504cbdcf775f8b9ea3675d967b6a1e4642,1050560,fnindex_catalog,,fnguide,FnGuide 소프트웨어,methodology_pdf,high
0008T0,SOL 화장품TOP3플러스,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Cosmetics_TOP3_Plus_Index_Methodology_Book_(20250903)_v1.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SCT,etfs\raw\methodologies\0008T0_75f028f551de.pdf,75f028f551de6de8469e545d9874e2392f11f4e2c92a5d41e6aadb5b45530ee7,1431828,fnindex_catalog,,fnguide,FnGuide 화장품 TOP3 플러스 지수,methodology_pdf,high
315270,TIGER 200커뮤니케이션서비스,downloaded,https://file.fnguide.com/fnindex/files/FnGuide-RAFI_Korea_Index_Series_Methodology_Book_한투_(20190701)_v2.4.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.200,etfs\raw\methodologies\315270_71da2faa0706.pdf,71da2faa0706f3fc2684ce6416bd44c152fae7c8c61d348db52bf1bda1e709db,895456,fnindex_catalog,,fnguide,FnGuide-RAFI Korea200,methodology_pdf,high
364980,TIGER 2차전지TOP10,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_SizeStyle_Index_Series_Methodology_Book_미래_(20260203)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.T10,etfs\raw\methodologies\364980_60b5df44287f.pdf,60b5df44287f33dde98cf9d724b7b6cc49b9161e513b994db9ae305797034944,939494,fnindex_catalog,,fnguide,FnGuide TOP10,methodology_pdf,high
462010,TIGER 2차전지소재Fn,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Secondary_Battery_Material_Index_Methodology_Book_미래_v1.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SBM,etfs\raw\methodologies\462010_7213faeec355.pdf,7213faeec35522e1d5b0b7e30e31b266db1e3f1bc4302f471edf6ef4ee78b0f5,1697285,fnindex_catalog,,fnguide,FnGuide 2차전지소재 지수,methodology_pdf,high
305540,TIGER 2차전지테마,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Secondary_Battery_Industry_Index_Methodology_Book_삼성_(20230425)_v2.1.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.SBI,etfs\raw\methodologies\305540_8ae0b61a17ae.pdf,8ae0b61a17aee707cb3b6f881d17fe24442e30d1529f5b42006f4656169caaff,1055645,fnindex_catalog,,fnguide,FnGuide 2차전지 산업 지수,methodology_pdf,high
471760,TIGER AI반도체핵심공정,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_TOP3_Plus_Price_Return_Index_Methodology_Book_(20230920)_v1.5.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HBM,etfs\raw\methodologies\471760_466c302826ee.pdf,466c302826eef2a3e0f92b81ad26848368b2f87a0b9d363a2505eef955df1358,1469278,fnindex_catalog,,fnguide,FnGuide AI 반도체 TOP3+ 지수,methodology_pdf,high
365040,TIGER AI코리아그로스액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Korea AI Tech Core Industry_Index_Methodology_Book_(20251201)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HTN,etfs\raw\methodologies\365040_a0fd547b69bf.pdf,a0fd547b69bfa32306908376e3db1633cd2f6f41563c66cc4a1738ec597160b0,1576091,fnindex_catalog,,fnguide,FnGuide 코리아AI테크핵심산업 지수,methodology_pdf,high
377990,TIGER Fn신재생에너지,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_K-Renewable Energy Plus_Index_Methodology_Book_삼성자산운용_(20210122)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.REP,etfs\raw\methodologies\377990_d8afbf8c3e96.pdf,d8afbf8c3e967de6daebc99a8caf5fce1beec3cbdc33968c2fea1400167752fc,983052,fnindex_catalog,,fnguide,FnGuide K-신재생에너지 플러스 지수,methodology_pdf,high
300610,TIGER K게임,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_K-Game_Index_Methodology_Book_NHA_(20210225)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.NHG,etfs\raw\methodologies\300610_61f80a798567.pdf,61f80a7985672329a9ada77a4cebdbd0de5fbc9a4aa3440b7b7f0323aad26f19,1622573,fnindex_catalog,,fnguide,FnGuide K-게임 지수,methodology_pdf,high
463250,TIGER K방산&우주,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Defense_TOP5_Index_TR_Methodology_Book_(20250730)_v1.2.pdf,https://www.fnindex.co.kr/overview/detail/I/DIV.FI00.WLT.DF5,etfs\raw\methodologies\463250_51590a18eb33.pdf,51590a18eb335308f464a1c8c3d9a337c3295fceb20a4d6d2d06cd85575f4947,1571904,fnindex_catalog,,fnguide,FnGuide 방산 TOP5 지수(총수익),methodology_pdf,high
364990,TIGER 게임TOP10,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_SizeStyle_Index_Series_Methodology_Book_미래_(20260203)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.T10,etfs\raw\methodologies\364990_60b5df44287f.pdf,60b5df44287f33dde98cf9d724b7b6cc49b9161e513b994db9ae305797034944,939494,fnindex_catalog,,fnguide,FnGuide TOP10,methodology_pdf,high
0168K0,TIGER 기술이전바이오액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_K-Bio_Balanced_Index_Methodology_Book_(20260306)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HDB,etfs\raw\methodologies\0168K0_e6ad30e3a9d6.pdf,e6ad30e3a9d61b8cc24ea15e628c912757134ec76670b5ab65cb59dd0f770e98,1816443,fnindex_catalog,,fnguide,FnGuide K-바이오 밸런스드 지수,methodology_pdf,high
228810,TIGER 미디어컨텐츠,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_K-POP_&_Media_Index_Methodology_Book_NHA_(20210225)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.NHM,etfs\raw\methodologies\228810_48ffa5d26b80.pdf,48ffa5d26b80b87bf038ded822a850b0f8896aa0efc7f089e954222b3c77e86f,1640565,fnindex_catalog,,fnguide,FnGuide K-POP & 미디어 지수,methodology_pdf,high
364970,TIGER 바이오TOP10,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_SizeStyle_Index_Series_Methodology_Book_미래_(20260203)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.T10,etfs\raw\methodologies\364970_60b5df44287f.pdf,60b5df44287f33dde98cf9d724b7b6cc49b9161e513b994db9ae305797034944,939494,fnindex_catalog,,fnguide,FnGuide TOP10,methodology_pdf,high
091230,TIGER 반도체,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_TOP3_Plus_Price_Return_Index_Methodology_Book_(20230920)_v1.5.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.HBM,etfs\raw\methodologies\091230_466c302826ee.pdf,466c302826eef2a3e0f92b81ad26848368b2f87a0b9d363a2505eef955df1358,1469278,fnindex_catalog,,fnguide,FnGuide AI 반도체 TOP3+ 지수,methodology_pdf,high
396500,TIGER 반도체TOP10,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_AI_Semiconductor_TOP10_Index_Methodology_Book_(20250602)_v1.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.KBA,etfs\raw\methodologies\396500_582f7c84fdd3.pdf,582f7c84fdd3f28062664b3206359680825df45f86a95cd4aa1b7eef1693bd77,1711217,fnindex_catalog,,fnguide,FnGuide AI반도체TOP10 지수,methodology_pdf,high
0177R0,TIGER 반도체TOP10커버드콜액티브,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_SizeStyle_Index_Series_Methodology_Book_미래_(20260203)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.T10,etfs\raw\methodologies\0177R0_60b5df44287f.pdf,60b5df44287f33dde98cf9d724b7b6cc49b9161e513b994db9ae305797034944,939494,fnindex_catalog,,fnguide,FnGuide TOP10,methodology_pdf,high
157490,TIGER 소프트웨어,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Sector_Coverage_Index_Series_Methology_Book_미래_(20190701)_v2.3.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.ISW,etfs\raw\methodologies\157490_bf7dfdb2d9c3.pdf,bf7dfdb2d9c3d45600e03f87492ead504cbdcf775f8b9ea3675d967b6a1e4642,1050560,fnindex_catalog,,fnguide,FnGuide 소프트웨어,methodology_pdf,high
091220,TIGER 은행,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Bank_High_Dividend_Plus_TOP_10_Index_Methodology_Book_(20230825)_v1.2.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.BDP,etfs\raw\methodologies\091220_8e6e80515440.pdf,8e6e805154403828887873b309294e3fa91ce4d18fa0f9a075dfcdd0dbe8a766,1534837,fnindex_catalog,,fnguide,FnGuide 은행 고배당 플러스 TOP 10 지수,methodology_pdf,high
466940,TIGER 은행고배당플러스TOP10,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_SizeStyle_Index_Series_Methodology_Book_미래_(20260203)_v2.0.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.T10,etfs\raw\methodologies\466940_60b5df44287f.pdf,60b5df44287f33dde98cf9d724b7b6cc49b9161e513b994db9ae305797034944,939494,fnindex_catalog,,fnguide,FnGuide TOP10,methodology_pdf,high
307510,TIGER 의료기기,downloaded,https://file.fnguide.com/fnindex/files/FnGuide_Healthcare_Equipment_Index_Methodology_Book_미래_(20190701)_v2.6.pdf,https://www.fnindex.co.kr/overview/detail/I/FI00.WLT.MHE,etfs\raw\methodologies\307510_bc4f965abc8e.pdf,bc4f965abc8e38c5f3f8b32de5e7cd1cf7831c4038213da29acf41d955bbd653,907615,fnindex_catalog,,fnguide,FnGuide 의료기기,methodology_pdf,high
