date,monthly_returns
2020-01-31,0.25227464567471447
2020-02-29,-0.08613026202708807
2020-03-31,0.0444578832720266
2020-04-30,-0.09662036771741067
2020-05-31,-0.017549188342158573
2020-06-30,-0.04183929293065203
2020-07-31,0.0003353322963948191
2020-08-31,0.03663170917736269
2020-09-30,-0.01111300650636493
2020-10-31,0.016332877821479297
2020-11-30,0.12588767983395455
2020-12-31,0.06654863760521401
2021-01-31,0.04969572885020934
2021-02-28,0.1753311475894852
2021-03-31,-0.1647181010418044
2021-04-30,0.13831878761690697
2021-05-31,0.19635016278968576
2021-06-30,-0.1552508517805279
2021-07-31,0.34528403812892927
2021-08-31,0.1120671360080645
2021-09-30,0.22361514024377138
2021-10-31,-0.07956788200326737
2021-11-30,-0.031233114607586265
2021-12-31,-0.035550588875203126
2022-01-31,0.013223100708578572
2022-02-28,-0.0495269495616355
2022-03-31,0.09554672058771785
2022-04-30,0.13430291633203817
2022-05-31,-0.03509944074312876
2022-06-30,0.06005716432811137
2022-07-31,0.018263337357089737
2022-08-31,-0.005374753746803407
2022-09-30,-0.008880215058267527
2022-10-31,0.06383447209533477
2022-11-30,-0.007853890957690624
2022-12-31,0.029726035398746076
2023-01-31,-0.06256092464664598
2023-02-28,0.06566910158175432
2023-03-31,-0.2483400416712649
2023-04-30,0.21147439195975615
2023-05-31,0.04292050745420872
2023-06-30,0.023508194518610415
2023-07-31,-0.02137031755046459
2023-08-31,0.4479353484135
2023-09-30,-0.01207527007421516
2023-10-31,-0.09360475047220129
2023-11-30,0.024400923733361557
2023-12-31,0.010972002653360624
2024-01-31,-0.024748240339169003
2024-02-29,0.05350560100589652
2024-03-31,-0.042994149841766416
2024-04-30,0.3226323494244987
2024-05-31,0.10390319195570452
2024-06-30,-0.052968641724117305
2024-07-31,0.05330113373461853
2024-08-31,0.08814461468294588
2024-09-30,0.035842605822052676
2024-10-31,0.09717654877411896
2024-11-30,0.02947295384877502
2024-12-31,-0.009877337615414206
2025-01-31,0.17034185363157772
2025-02-28,0.10816669676709734
2025-03-31,0.02439470687633305
2025-04-30,0.13183644047093046
2025-05-31,0.31206904804856683
2025-06-30,0.15223061083551492
2025-07-31,-0.05291326507855276
2025-08-31,-0.08847040827449171
2025-09-30,0.1278790210004659
2025-10-31,0.25789143801281433
2025-11-30,0.049152283835498745
2025-12-31,-0.03583148614777776
2026-01-31,0.31153419290215245
2026-02-28,0.04278011089731737
2026-03-31,-0.07180074228996491
2026-04-30,0.12116173344877401
2026-05-31,-0.03298979552410197
