symbol,qty,abs_qty
A139130,-22371.937635628496,22371.937635628496
A008770,-9512.485594211783,9512.485594211783
A004000,9115.77932969862,9115.77932969862
A000210,8723.980328750664,8723.980328750664
A015760,-4727.904621685887,4727.904621685887
A272210,1917.8034112033906,1917.8034112033906
A047050,1702.1033482140122,1702.1033482140122
A251270,1431.9322806419684,1431.9322806419684
A036570,1108.6627202082914,1108.6627202082914
A204320,-714.0162471447716,714.0162471447716
A006400,411.45070779840506,411.45070779840506
A009150,225.63237594222974,225.63237594222974
A298040,30.07917373249633,30.07917373249633
A377300,-19.290616678789775,19.290616678789775
A114090,-0.00020581309517167523,0.00020581309517167523
A302440,-0.00011155376984408466,0.00011155376984408466
A071320,-4.457272867958682e-05,4.457272867958682e-05
A042660,-2.604394498355138e-05,2.604394498355138e-05
A329180,-1.1665025053499346e-08,1.1665025053499346e-08
A011070,-1.3795400166970828e-11,1.3795400166970828e-11
A030000,-3.262196907432588e-12,3.262196907432588e-12
A009540,-5.543082550027929e-13,5.543082550027929e-13
