date,monthly_returns
2020-01-31,-0.122099258460035
2020-02-29,-0.09340684608792027
2020-03-31,0.026111982657718746
2020-04-30,-0.032897601777241214
2020-05-31,-0.0076915662249607
2020-06-30,-0.07742031497597635
2020-07-31,0.09373665226814754
2020-08-31,-0.0678941846574701
2020-09-30,-0.10181598853257978
2020-10-31,-0.0154544703383247
2020-11-30,0.07702867064266639
2020-12-31,0.09712855381806751
2021-01-31,0.05791396184545028
2021-02-28,0.09870869562064777
2021-03-31,-0.09669978123327494
2021-04-30,0.25733564678495324
2021-05-31,0.12107351317355497
2021-06-30,-0.013763958676546784
2021-07-31,0.1742221445844454
2021-08-31,0.03637672040909656
2021-09-30,-0.02921476248663879
2021-10-31,0.026707910539349733
2021-11-30,0.21059813956867557
2021-12-31,-0.1959885433230536
2022-01-31,0.06943487951853
2022-02-28,-0.0329880338893731
2022-03-31,0.018711445630002377
2022-04-30,0.011780890351279494
2022-05-31,-0.024951473617344844
2022-06-30,0.044178563414559946
2022-07-31,0.01928259062315929
2022-08-31,0.05048538871014818
2022-09-30,-0.09389860970566799
2022-10-31,0.05903879345430241
2022-11-30,-0.03661280405474987
2022-12-31,0.005816293607924905
2023-01-31,-0.048353086344243956
2023-02-28,0.05163105494598241
2023-03-31,-0.004451455802315429
2023-04-30,0.022936585515801466
2023-05-31,0.058498870613762355
2023-06-30,0.08658311521970319
2023-07-31,0.057791439210648665
2023-08-31,0.21519734017995984
2023-09-30,-0.07256543608683286
2023-10-31,0.011051828452050438
2023-11-30,-0.052486778924811905
2023-12-31,-0.011602697908107418
2024-01-31,-0.06356849173900658
2024-02-29,0.0784018676423004
2024-03-31,0.14187895796974592
2024-04-30,-0.01812898256782025
2024-05-31,0.1027955427811158
2024-06-30,-0.03334204040132782
2024-07-31,-0.02823620650117209
2024-08-31,-0.0961741882212872
2024-09-30,0.06367140403625782
2024-10-31,0.15107716062198295
2024-11-30,0.08487350002646821
2024-12-31,0.01674381931308333
2025-01-31,0.09506372824780107
2025-02-28,0.1788509578709525
2025-03-31,-0.13390760190887785
2025-04-30,0.22708578881612818
2025-05-31,0.2009575214544066
2025-06-30,0.09874659767938687
2025-07-31,-0.0010213044598134102
2025-08-31,-0.05194797976002552
2025-09-30,0.01492620139569989
2025-10-31,0.11258032261373652
2025-11-30,0.035629356724529826
2025-12-31,0.0212484358748537
2026-01-31,0.26153612838576845
2026-02-28,0.12579943686733208
2026-03-31,-0.0655626998831883
2026-04-30,0.30154949756944527
2026-05-31,-0.048382129589456535
