date,monthly_returns
2020-01-31,-0.0916470276153063
2020-02-29,0.05296478316943887
2020-03-31,0.04026974927356175
2020-04-30,-0.0566789037872204
2020-05-31,0.018590273450319827
2020-06-30,-0.03893950399570789
2020-07-31,0.14549608785573254
2020-08-31,0.012566108580859492
2020-09-30,0.002856455515774181
2020-10-31,-0.009106598744950234
2020-11-30,0.09365411155146197
2020-12-31,0.07746942077442243
2021-01-31,0.13198536708247688
2021-02-28,0.08200369369451299
2021-03-31,-0.11220212647883854
2021-04-30,0.16585269024502303
2021-05-31,0.11100532221597947
2021-06-30,0.047405142338903694
2021-07-31,0.04856965989391737
2021-08-31,0.07232186557698284
2021-09-30,-0.008193855349006296
2021-10-31,-0.08460025409555427
2021-11-30,0.19285946395230957
2021-12-31,-0.15003644175519815
2022-01-31,0.03851392961519062
2022-02-28,-0.010773332989978734
2022-03-31,0.012255110956828075
2022-04-30,-0.0021340724884154616
2022-05-31,-0.00042709047896305474
2022-06-30,0.050676061241826
2022-07-31,-0.02980325117075666
2022-08-31,0.14408597328665307
2022-09-30,-0.05368622794199396
2022-10-31,0.1373122503231765
2022-11-30,0.06608609844720537
2022-12-31,0.024629603861002103
2023-01-31,-0.05367377199841594
2023-02-28,-0.010404635984563426
2023-03-31,0.004357783836591134
2023-04-30,0.025019999852140984
2023-05-31,0.07901148902078026
2023-06-30,0.07305778172423905
2023-07-31,0.04561354933425665
2023-08-31,0.15813686476020417
2023-09-30,-0.02392144594477985
2023-10-31,-0.024435062273256314
2023-11-30,0.05481694192501774
2023-12-31,-0.027537555529596025
2024-01-31,-0.05782317954012173
2024-02-29,0.051296487601000695
2024-03-31,0.06299106747704997
2024-04-30,0.10553685071739438
2024-05-31,0.05311816099650346
2024-06-30,-0.00970906802493443
2024-07-31,0.09631392533736549
2024-08-31,-0.030602495823842224
2024-09-30,0.07225369918910407
2024-10-31,0.10046062085900442
2024-11-30,0.09463142412587144
2024-12-31,-0.05223824107644759
2025-01-31,0.19429755992385855
2025-02-28,0.1748930174859311
2025-03-31,-0.04787918306971073
2025-04-30,0.10902089064477805
2025-05-31,0.19345864615655817
2025-06-30,0.04275582228038233
2025-07-31,-0.04243931743323348
2025-08-31,-0.023635123596105312
2025-09-30,0.18714015194970024
2025-10-31,0.36515460498979846
2025-11-30,0.04677136426828565
2025-12-31,0.07071777086302733
2026-01-31,0.19414029727099913
2026-02-28,0.015523483048258457
2026-03-31,-0.1302106168659698
2026-04-30,0.33482482992989926
2026-05-31,-0.009396746993982963
