date,turnover
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,2.984670479064563
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.6451044701182399
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-20,1.4723732451365736
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-28,1.6551617440584518
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,1.6598877631390685
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,2.735442093717163
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-17,1.1559788427448174
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.806508778499967
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,0.9217945394753256
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,2.355964936840234
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,1.3447254744099415
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,2.246931011797301
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,2.752171292066733
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,2.6624958970909085
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-13,2.548402287155167
2020-04-14,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,1.3244439306030955
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,1.300430402518331
2020-04-28,0.0
2020-04-29,0.0
2020-05-04,2.1747100535374777
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,3.016201057740419
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,2.2545030769195464
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-25,1.549376444411535
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,2.835995879746628
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,2.5101585396554786
2020-06-09,0.0
