date,returns
2020-01-02,-0.015602660990536199
2020-01-03,0.009896909823251532
2020-01-06,-0.12980383717487187
2020-01-07,0.00033988741062440653
2020-01-08,0.017827379462453052
2020-01-09,0.025477562825689137
2020-01-10,0.010991632140407326
2020-01-13,0.09203286976660086
2020-01-14,-0.017355556767843172
2020-01-15,-0.02010067667453541
2020-01-16,0.01139629943617182
2020-01-17,0.004443229442682162
2020-01-20,-0.02271314693283888
2020-01-21,-0.0072260236251319165
2020-01-22,0.018745518278781903
2020-01-23,0.003415504501333544
2020-01-28,-0.028333943598939593
2020-01-29,0.0037786535801525023
2020-01-30,-0.020624739770370604
2020-01-31,-0.014151214897849984
2020-02-03,-0.008190881512736503
2020-02-04,0.021360217579251106
2020-02-05,-0.00946609636812279
2020-02-06,0.02241234565432615
2020-02-07,-0.008565419552292175
2020-02-10,0.008214704100701686
2020-02-11,0.02471493798565816
2020-02-12,0.022924896610213352
2020-02-13,0.009714308127252158
2020-02-14,-0.011652808509667878
2020-02-17,-0.0015502580284062484
2020-02-18,-0.001682178425103209
2020-02-19,0.025900365595592945
2020-02-20,0.00645162484084616
2020-02-21,-0.009142057933226977
2020-02-24,-0.021099128073681195
2020-02-25,-0.006512404585551024
2020-02-26,0.004795714085283231
2020-02-27,-0.017862561374478947
2020-02-28,-0.015854541532036137
2020-03-02,0.02261434112889149
2020-03-03,-0.0043649036904995775
2020-03-04,0.029043979578441848
2020-03-05,0.011720664206750664
2020-03-06,-0.006092568820211586
2020-03-09,-0.05042828625175577
2020-03-10,0.016361167331523818
2020-03-11,-0.016186493594744666
2020-03-12,-0.025737914947349227
2020-03-13,-0.018930330676158902
2020-03-16,-0.009441455942572285
2020-03-17,0.012393257517760103
2020-03-18,0.001620740535430043
2020-03-19,-0.01919214808419878
2020-03-20,0.021515855418163365
2020-03-23,0.015190407122059213
2020-03-24,0.012240860702035672
2020-03-25,-0.026380078199290447
2020-03-26,-0.017291939631311593
2020-03-27,0.022731613773447235
2020-03-30,0.01179102140631727
2020-03-31,0.05342796496249402
2020-04-01,-0.03828922083334241
2020-04-02,-0.0011109482761501033
2020-04-03,0.011654388865430576
2020-04-06,0.018657611293214194
2020-04-07,-0.034100785207659357
2020-04-08,-0.001283789322988671
2020-04-09,-0.01897678173024686
2020-04-10,-0.02151492362364793
2020-04-13,0.03388273217049864
2020-04-14,-0.001111342713806751
2020-04-16,-0.0023226865697087984
2020-04-17,-0.024442461685442063
2020-04-20,0.016534098347562365
2020-04-21,-0.008728439832548007
2020-04-22,-0.0006584692424251859
2020-04-23,0.03324046657955093
2020-04-24,-0.015949278104008147
2020-04-27,0.008441759526958137
2020-04-28,0.0018145838531873348
2020-04-29,-0.027565966310640677
2020-05-04,-0.008253692802198787
2020-05-06,-0.011950703515774097
2020-05-07,0.014025578396592797
2020-05-08,-0.01537037363756566
2020-05-11,-0.0020283362323083587
2020-05-12,-0.000749868408228771
2020-05-13,-0.003016913445313074
2020-05-14,0.0026415523233860316
2020-05-15,0.0038658670303055587
2020-05-18,-0.007924397575083786
2020-05-19,-0.029448903157446193
2020-05-20,0.011955115902609226
2020-05-21,-0.0033052496025592903
2020-05-22,0.007100230812602248
2020-05-25,0.03773197144754392
2020-05-26,-0.004114619226018523
2020-05-27,0.03247689702552181
2020-05-28,0.006894782666394539
2020-05-29,0.00751743204885158
2020-06-01,0.0188362180886934
2020-06-02,0.027608525269370743
2020-06-03,0.01599204160010026
2020-06-04,-0.02008420474383943
2020-06-05,-0.019399206324796414
2020-06-08,-0.032875033047656044
2020-06-09,-0.005765132139026852
2020-06-10,-0.001308526267740251
2020-06-11,0.018982376980705373
2020-06-12,-0.03548772809463541
2020-06-15,-0.06378871883988602
2020-06-16,0.04889512994531109
2020-06-17,0.002153422330263499
2020-06-18,-0.00037885251414804255
2020-06-19,0.00294286147355427
2020-06-22,0.012482467387088247
2020-06-23,0.011958847065315803
2020-06-24,0.007281863592724758
2020-06-25,-0.03159902823618399
2020-06-26,0.0008400944890087914
2020-06-29,-0.028283483901942574
2020-06-30,0.004968693837514637
2020-07-01,-0.0005364448677278588
2020-07-02,0.02004776627715521
2020-07-03,-0.01022260375483175
2020-07-06,-0.002538569444408778
2020-07-07,-0.008982428325859604
2020-07-08,-0.0007380131318618366
2020-07-09,0.04288908299821337
2020-07-10,0.0007254443028577029
2020-07-13,0.0064748579906199755
2020-07-14,0.010511747288312057
2020-07-15,-0.03850759443339924
2020-07-16,-0.023312569685120632
2020-07-17,0.008178486478823022
2020-07-20,0.01552959746238236
2020-07-21,0.10299314857850761
2020-07-22,0.02369747510151865
2020-07-23,-0.024631606630351244
2020-07-24,-0.027266289547605793
2020-07-27,0.00617431516474598
2020-07-28,-0.007340683617108046
2020-07-29,0.014102899446013506
2020-07-30,0.005372853301006675
2020-07-31,-0.006796761744430224
2020-08-03,0.013114986599475964
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,-0.0024279241808617957
2020-08-11,0.01585522414048346
2020-08-12,-0.03635949384656578
2020-08-13,0.005634301038633938
2020-08-14,-0.03743180227628484
2020-08-18,-0.015378137188627017
2020-08-19,0.029783425863964652
2020-08-20,-0.009291679467480107
2020-08-21,0.024703953376081556
2020-08-24,0.0037688116828558105
2020-08-25,0.011721272528853577
2020-08-26,-0.002049717313777011
2020-08-27,0.004753569051886064
2020-08-28,-0.004617698049412922
2020-08-31,0.014427096231119263
2020-09-01,-0.00964189918930114
2020-09-02,0.00037812537780324007
2020-09-03,0.02878438680851736
2020-09-04,0.010540143635762611
2020-09-07,-0.008333301144259675
2020-09-08,0.002861098614739266
2020-09-09,-0.015851288873295344
2020-09-10,0.010493962660079292
2020-09-11,0.007030883743572636
2020-09-14,0.037408240871721565
2020-09-15,0.003655181816602182
2020-09-16,-0.007383442501045945
2020-09-17,0.015339727120131652
2020-09-18,-0.008167913327409182
2020-09-21,-0.013751557586308194
2020-09-22,-0.027602413261111347
2020-09-23,0.009553232100808051
2020-09-24,-0.004704149307015126
2020-09-25,-0.012258831054052122
2020-09-28,0.004416716101871776
2020-09-29,-0.015955249832250384
2020-10-05,0.010251052022970386
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-12,-0.010320532960093498
2020-10-13,0.008170136615494483
2020-10-14,0.0005408766783618901
2020-10-15,-0.0016140049229190767
2020-10-16,-0.019556899011664686
2020-10-19,-0.019166137839042863
2020-10-20,0.003722752053332945
2020-10-21,-0.007429625638630033
2020-10-22,-0.005019932436383101
2020-10-23,0.023126561415342195
2020-10-26,0.00929464114083367
2020-10-27,0.053686650840237826
2020-10-28,0.015442317695926633
2020-10-29,-0.009001819745720674
2020-10-30,-0.025973989889514604
2020-11-02,0.005423109871100618
2020-11-03,0.0315928714576903
2020-11-04,0.0006554131186171652
2020-11-05,0.007591870605521356
2020-11-06,0.011678574274033515
2020-11-09,0.016723987958297437
2020-11-10,0.02612498635223348
2020-11-11,-0.039596628015759916
2020-11-12,-0.005698780020780836
2020-11-13,-0.016355802264855224
2020-11-16,0.011147696575134036
2020-11-17,0.028601024768984074
2020-11-18,0.0044010593724785885
2020-11-19,0.011522064416513489
2020-11-20,-0.016788354149782858
2020-11-23,0.016012587230318065
2020-11-24,-0.0051688801008904495
2020-11-25,-0.018930404249782762
2020-11-26,-0.0029024532767850664
2020-11-27,0.024678202988282383
2020-11-30,-0.01950490161495977
2020-12-01,0.020334668698869685
2020-12-02,0.004440823244918235
2020-12-03,-0.005623720810039812
2020-12-04,0.013874632833318579
2020-12-07,0.020661191450848992
2020-12-08,-0.01421442527917538
2020-12-09,0.039891860204639196
2020-12-10,0.009648419683077725
2020-12-11,0.0010627463081049893
2020-12-14,-0.028255628304362124
2020-12-15,0.0073099409300958484
2020-12-16,0.006821481240860683
2020-12-17,-0.008053093073879802
2020-12-18,-0.01921203333629784
2020-12-21,-0.023140164590515044
2020-12-22,-0.006576110209026265
2020-12-23,0.00581538921619118
2020-12-24,0.003220641226197918
2020-12-28,-0.009279543453305172
2020-12-29,0.014341193433862198
2020-12-30,0.020489821327395408
2021-01-04,0.03261035864970707
2021-01-05,0.0
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.0
2021-01-11,-0.031152700440140402
2021-01-12,-0.014765508566377705
2021-01-13,-0.008879955524643268
2021-01-14,0.0041299647581314325
2021-01-15,-0.005797004383816584
2021-01-18,0.03133075362263971
2021-01-19,0.04656593562647404
2021-01-20,0.0219818827390601
2021-01-21,0.06495149953555779
2021-01-22,-0.015854974146241485
2021-01-25,0.008264192383289348
2021-01-26,-0.007391773248022426
2021-01-27,-0.0076902633522082375
2021-01-28,0.0002543392441010095
2021-01-29,-0.03509109709049607
2021-02-01,0.04214810867367902
2021-02-02,0.0036264757700454897
2021-02-03,0.03308596351014881
2021-02-04,0.009843139814908364
2021-02-05,0.04750356345408546
2021-02-08,0.04092480115102082
2021-02-09,-0.004936818228509332
2021-02-10,0.004045700582215206
2021-02-15,-0.08356206034861391
2021-02-16,0.00021580980009217043
2021-02-17,-0.006852841407792742
2021-02-18,-0.014379323939165967
