symbol,qty,abs_qty
A000210,10484.345808145446,10484.345808145446
A030000,-4053.805013121081,4053.805013121081
A015760,-3589.7746017143127,3589.7746017143127
A003550,2660.8171232615728,2660.8171232615728
A004370,-865.7222943115453,865.7222943115453
A006400,707.9029302586787,707.9029302586787
A032830,-149.92786611720538,149.92786611720538
A042700,100.73172586167017,100.73172586167017
A064400,-4.850933976677197,4.850933976677197
A114090,-0.00018115228509728298,0.00018115228509728298
A071320,-5.3856835523231894e-05,5.3856835523231894e-05
A021240,-3.1789663609874466e-05,3.1789663609874466e-05
A005300,-1.846071179630558e-05,1.846071179630558e-05
A259960,-5.7376368010014864e-06,5.7376368010014864e-06
A079550,-1.951449449926531e-06,1.951449449926531e-06
A329180,-7.71607598591662e-07,7.71607598591662e-07
A042660,-8.594725939544147e-08,8.594725939544147e-08
A064350,-2.0848598557377194e-10,2.0848598557377194e-10
