symbol,qty,abs_qty
A000210,4424.9939804738415,4424.9939804738415
A011170,3836.4953935281833,3836.4953935281833
A015760,-2387.8668694228563,2387.8668694228563
A004370,-1216.044549163186,1216.044549163186
A272210,1215.089465243399,1215.089465243399
A006400,448.36653736369976,448.36653736369976
A079550,123.84325895047039,123.84325895047039
A000660,106.00151205510974,106.00151205510974
A042700,47.960255106895225,47.960255106895225
A000100,-10.324841127207492,10.324841127207492
A030000,-0.07681801799907717,0.07681801799907717
A001680,-0.00015962095593555214,0.00015962095593555214
A114090,-0.00013783767975930616,0.00013783767975930616
A032640,-3.0399396082042562e-05,3.0399396082042562e-05
A021240,-2.1989602785709404e-05,2.1989602785709404e-05
A003550,-2.1267973237466473e-05,2.1267973237466473e-05
A071320,-1.5444078421713442e-05,1.5444078421713442e-05
A042660,-6.94963387970959e-06,6.94963387970959e-06
A259960,-3.1794418052203018e-06,3.1794418052203018e-06
A329180,-7.817576746368132e-09,7.817576746368132e-09
A064350,-1.8717512704857593e-10,1.8717512704857593e-10
A009420,-5.560590509081351e-12,5.560590509081351e-12
