symbol,qty,abs_qty
A004000,4821.647775231798,4821.647775231798
A000210,4163.62422081813,4163.62422081813
A066970,1141.8008938340542,1141.8008938340542
A047050,1135.0996215130106,1135.0996215130106
A000880,880.1323621448576,880.1323621448576
A001440,777.205149623458,777.205149623458
A036570,630.7542214998434,630.7542214998434
A112610,584.6781411460153,584.6781411460153
A111770,571.0532046500638,571.0532046500638
A082740,330.3826047232286,330.3826047232286
A278470,312.7874258705939,312.7874258705939
A267250,306.5580123323737,306.5580123323737
A006400,299.9051764587623,299.9051764587623
A011070,246.22343148340016,246.22343148340016
A018260,195.04663536434822,195.04663536434822
A039490,142.77467369063373,142.77467369063373
A007660,63.39817650309098,63.39817650309098
A298040,20.469034824717156,20.469034824717156
A051600,-0.06509971619040655,0.06509971619040655
A329180,-1.7918756707968435e-05,1.7918756707968435e-05
A042660,-2.1044329464175733e-07,2.1044329464175733e-07
A009540,-6.090499341636281e-13,6.090499341636281e-13
