symbol,qty,abs_qty
A004000,7046.959666220268,7046.959666220268
A000210,6305.038152371085,6305.038152371085
A047050,1529.6303955532899,1529.6303955532899
A036570,944.4308881635842,944.4308881635842
A112610,630.4952218716749,630.4952218716749
A006400,431.06960356875237,431.06960356875237
A278470,421.41129016975583,421.41129016975583
A267250,330.75979496601354,330.75979496601354
A018260,131.4198579354766,131.4198579354766
A298040,23.652516552620718,23.652516552620718
A015760,-0.09086324696575687,0.09086324696575687
A329180,-2.136036154582084e-05,2.136036154582084e-05
A042660,-8.3830834389755e-10,8.3830834389755e-10
A009540,-7.589794080099046e-13,7.589794080099046e-13
