symbol,qty,abs_qty
A000210,16592.45550672684,16592.45550672684
A030000,-4074.016580059599,4074.016580059599
A066970,3997.747824043171,3997.747824043171
A008770,-2237.9129211558848,2237.9129211558848
A000880,2107.4652317602527,2107.4652317602527
A015760,-1316.9495456471727,1316.9495456471727
A005830,-950.6798622746799,950.6798622746799
A105560,-843.2659459654417,843.2659459654417
A004370,-732.6641138047883,732.6641138047883
A005380,-113.25766092565686,113.25766092565686
A051600,-12.41303107667909,12.41303107667909
A307950,-1.5915391191831532,1.5915391191831532
A114090,-0.0001769691313145208,0.0001769691313145208
A302440,-8.376969464048492e-05,8.376969464048492e-05
A021240,-4.470121261771105e-05,4.470121261771105e-05
A071320,-4.1679550593790374e-05,4.1679550593790374e-05
A272210,-2.6524918718982826e-05,2.6524918718982826e-05
A005300,-1.7761169780322432e-05,1.7761169780322432e-05
A259960,-8.552908524608188e-06,8.552908524608188e-06
A329180,-1.8844742472491757e-06,1.8844742472491757e-06
A377300,-4.189051403909378e-07,4.189051403909378e-07
A042660,-1.2830697514352264e-07,1.2830697514352264e-07
A326030,-3.6847611451796606e-08,3.6847611451796606e-08
A064350,-1.5121562223847456e-10,1.5121562223847456e-10
A011070,-1.4785444909670205e-11,1.4785444909670205e-11
A009540,-4.568252054424415e-13,4.568252054424415e-13
