symbol,qty,abs_qty
A015760,-15866.219804078582,15866.219804078582
A011170,5758.192986008952,5758.192986008952
A003490,2696.079625606397,2696.079625606397
A272210,1775.771986842194,1775.771986842194
A036570,1065.7939769975287,1065.7939769975287
A000720,825.5204368433185,825.5204368433185
A006400,287.6231497334506,287.6231497334506
A009150,203.83601542340978,203.83601542340978
A298040,58.22188753849708,58.22188753849708
A000100,-13.524068749924481,13.524068749924481
A114090,-0.00028338239539901777,0.00028338239539901777
A003550,-3.900219836397954e-05,3.900219836397954e-05
A071320,-3.7423649906533074e-05,3.7423649906533074e-05
A042660,-1.632896979708153e-05,1.632896979708153e-05
A259960,-6.403257261890921e-06,6.403257261890921e-06
A329180,-1.005352804964259e-08,1.005352804964259e-08
A064350,-2.3859663393880377e-10,2.3859663393880377e-10
A030000,-1.4435283396289515e-12,1.4435283396289515e-12
