date,monthly_returns
2020-01-31,1.2942124778807722
2020-02-29,-0.06092865592186303
2020-03-31,0.16430313822321874
2020-04-30,0.05075629293240658
2020-05-31,0.030011629238893667
2020-06-30,-0.04538200158052563
2020-07-31,0.15073990435566476
2020-08-31,0.031074800433267935
2020-09-30,-0.005087317379268375
2020-10-31,0.008650850831780854
2020-11-30,0.12127014679073933
2020-12-31,0.13841282319322334
2021-01-31,0.03032970494281706
2021-02-28,0.15237598978855016
2021-03-31,-0.30584880562618455
2021-04-30,0.33605761034828796
2021-05-31,0.033132323688543464
2021-06-30,-0.11050550364246947
2021-07-31,0.2043832949621831
2021-08-31,0.07296346838697887
2021-09-30,0.12018933632163531
2021-10-31,-0.045702532301924004
2021-11-30,0.0073229642584249355
2021-12-31,-0.06261581494129831
2022-01-31,-0.026024059498524044
2022-02-28,-0.005754094840000223
2022-03-31,0.08961581137147068
2022-04-30,0.029459568266830827
2022-05-31,-0.014018914943621619
2022-06-30,0.044939036165715596
2022-07-31,-0.030537227998603922
2022-08-31,0.12618518992613348
2022-09-30,-0.05052720307590919
2022-10-31,0.06410044687686911
2022-11-30,-0.09045229216173467
2022-12-31,0.0017253312277372146
2023-01-31,0.0007448690329001639
2023-02-28,-0.0010146872030288856
2023-03-31,0.03624472400406753
2023-04-30,0.004566089425620978
2023-05-31,0.07254013220372335
2023-06-30,-0.0029059355856274616
2023-07-31,0.016634398051934562
2023-08-31,0.20827911100557528
2023-09-30,-0.10202434647286962
2023-10-31,0.13628202358408137
2023-11-30,-0.04603740450202176
2023-12-31,-0.013322816198710008
2024-01-31,-0.0805927715637279
2024-02-29,0.0838442426369852
2024-03-31,-0.21512690188729378
2024-04-30,0.3382750858945909
2024-05-31,0.06266190796700655
2024-06-30,0.003400597893019386
2024-07-31,0.12642080547888424
2024-08-31,0.025429555647961344
2024-09-30,0.07468735030497875
2024-10-31,0.09242268838637546
2024-11-30,0.09114896907230885
2024-12-31,-0.07984631207675763
2025-01-31,0.1849290442387268
2025-02-28,0.18681542886569846
2025-03-31,0.007950663265364977
2025-04-30,0.04571820169570873
2025-05-31,0.2172363585830519
2025-06-30,0.09223438993564614
2025-07-31,-0.10473854604431809
2025-08-31,-0.040025743763033694
2025-09-30,0.17160618642280467
2025-10-31,0.19895015670631544
2025-11-30,0.06175066470772261
2025-12-31,0.008553508011232225
2026-01-31,0.02431971442566838
2026-02-28,0.025212637156527773
2026-03-31,-0.07208520125170681
2026-04-30,0.32807350657837
2026-05-31,-0.059375457615433835
