file,group,n,same_as_trigger_pct,opposite_trigger_pct,mean_kospi200_next_return_pct,median_kospi200_next_return_pct
next_day_reaction_sidecar_only.csv,all,15,26.666666666666668,73.33333333333333,0.9335456361648913,1.3905636657516096
next_day_reaction_sidecar_only.csv,Down trigger,7,14.285714285714285,85.71428571428571,3.111687306548562,4.3897874615693055
next_day_reaction_sidecar_only.csv,Up trigger,8,37.5,62.5,-0.972328325420821,-1.1099974117227296
next_day_reaction_with_cb.csv,all,17,23.52941176470588,76.47058823529412,1.7642242899452507,1.7908518718518174
next_day_reaction_with_cb.csv,Down trigger,9,11.11111111111111,88.88888888888889,4.196715503603981,6.153667565231968
next_day_reaction_with_cb.csv,Up trigger,8,37.5,62.5,-0.972328325420821,-1.1099974117227296
next_day_reaction_legacy_full.csv,all,17,23.52941176470588,76.47058823529412,1.7642242899452507,1.7908518718518174
next_day_reaction_legacy_full.csv,Down trigger,9,11.11111111111111,88.88888888888889,4.196715503603981,6.153667565231968
next_day_reaction_legacy_full.csv,Up trigger,8,37.5,62.5,-0.972328325420821,-1.1099974117227296
