symbol,qty,abs_qty
A015760,-9791.117542590902,9791.117542590902
A030000,-9517.538263334132,9517.538263334132
A185750,-8382.670509584035,8382.670509584035
A011170,8360.81881077592,8360.81881077592
A003490,4775.150530315623,4775.150530315623
A034230,2496.440234558866,2496.440234558866
A036570,1216.2273957711418,1216.2273957711418
A000720,1080.067897125124,1080.067897125124
A402340,1079.3265621972375,1079.3265621972375
A006400,1042.93966751479,1042.93966751479
A009150,438.12328605610304,438.12328605610304
A298040,108.04511701310591,108.04511701310591
A064400,-6.780176028669075,6.780176028669075
A114090,-0.00033408291274861224,0.00033408291274861224
A071320,-0.00010396934365526633,0.00010396934365526633
A003550,-7.443038486486947e-05,7.443038486486947e-05
A042660,-1.799830836854855e-05,1.799830836854855e-05
A259960,-7.051673619560845e-06,7.051673619560845e-06
