symbol,qty,abs_qty
A000210,6698.360704459033,6698.360704459033
A003490,2987.197399520255,2987.197399520255
A047050,1011.9539659725035,1011.9539659725035
A112610,935.7895033293385,935.7895033293385
A036570,656.0451563492196,656.0451563492196
A267250,437.63995181206985,437.63995181206985
A006400,338.5712674294409,338.5712674294409
A000720,332.9869198570097,332.9869198570097
A278470,218.95613910224327,218.95613910224327
A298040,54.6880591860549,54.6880591860549
A015760,-0.06574490767361496,0.06574490767361496
A329180,-1.5680606419780398e-05,1.5680606419780398e-05
A042660,-6.048354799612485e-10,6.048354799612485e-10
