date,turnover
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,2.9916214281179707
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.43297419699849954
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-20,0.6430491682781821
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-28,0.8625722768307853
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,0.3812320576978376
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,2.831817286420585
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-17,1.284194455994406
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.15331732698400885
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,0.8723749224995669
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,2.922404691760345
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,1.04793463171141
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.5465631161624089
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.9564635873305696
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,2.9288541070499825
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-13,1.0735996023365586
2020-04-14,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.09098705453204367
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.10925154727852109
2020-04-28,0.0
2020-04-29,0.0
2020-05-04,1.0945924192661731
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,2.0128283362478694
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,1.854348787854042
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-25,1.3285976507024249
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.8509327464719513
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,3.010647749372754
2020-06-09,0.0
