date,returns
2020-01-02,-0.012456852509081573
2020-01-03,0.005782680121423134
2020-01-06,-0.04937797409356759
2020-01-07,0.004234565102881449
2020-01-08,0.008019344824985453
2020-01-09,0.022509085258498596
2020-01-10,0.01777727167286214
2020-01-13,0.014886721403169823
2020-01-14,-0.013890842940771031
2020-01-15,-0.015983013509765276
2020-01-16,0.01088989695413245
2020-01-17,0.004184564382454292
2020-01-20,-0.01299725238819438
2020-01-21,-0.004590774406979525
2020-01-22,0.015214579057960309
2020-01-23,0.020427275690936497
2020-01-28,-0.0019176870250742217
2020-01-29,0.005733175263567425
2020-01-30,-0.01563057726986139
2020-01-31,-0.012615281604748563
2020-02-03,-0.0010457774062112568
2020-02-04,0.015668621036123875
2020-02-05,-0.015875810067892848
2020-02-06,0.017469108870681982
2020-02-07,-0.004510845674823516
2020-02-10,0.004020886347521735
2020-02-11,0.02327871952447924
2020-02-12,0.018779594707456493
2020-02-13,0.003166754258305149
2020-02-14,-0.0029709121081693546
2020-02-17,0.0013396377700716222
2020-02-18,-0.0046912846937096075
2020-02-19,0.01930206848764593
2020-02-20,0.0034848318150311197
2020-02-21,-0.007152402337295416
2020-02-24,-0.016428702556395725
2020-02-25,-0.004982691493950364
2020-02-26,0.008646846476818348
2020-02-27,-0.007603019179439285
2020-02-28,-0.02156835414854863
2020-03-02,0.019817023700997582
2020-03-03,-0.0021053559957463497
2020-03-04,0.023493429990786074
2020-03-05,0.018285947652965096
2020-03-06,-0.0033988584026239943
2020-03-09,-0.0552859122597642
2020-03-10,0.01520734770627219
2020-03-11,-0.04384355720468869
2020-03-12,-0.023313541567696383
2020-03-13,-0.012408618103511126
2020-03-16,-0.01917949262501495
2020-03-17,0.016529913116287265
2020-03-18,-0.0021504961806981804
2020-03-19,-0.03536202053856452
2020-03-20,0.04570978613396948
2020-03-23,0.03944891664223493
2020-03-24,0.018792503350059997
2020-03-25,-0.030219055247904802
2020-03-26,-0.00828396212994209
2020-03-27,0.008535559817743454
2020-03-30,0.012592572433321125
2020-03-31,0.08038559596184292
2020-04-01,-0.05450184876965958
2020-04-02,-0.0069450682805333175
2020-04-03,0.0010322734874934625
2020-04-06,0.028090012889200766
2020-04-07,-0.0014601479175812004
2020-04-08,-0.001669912616326541
2020-04-09,0.00800949502356807
2020-04-10,-0.016833443105942147
2020-04-13,0.009407797863015155
2020-04-14,0.007913954198063733
2020-04-16,0.002882486005392426
2020-04-17,-0.008660594081503215
2020-04-20,0.007075960241543111
2020-04-21,-0.011389237432698485
2020-04-22,0.0014738294098259885
2020-04-23,0.04165449982291469
2020-04-24,-0.022561855550995435
2020-04-27,0.03161179947082515
2020-04-28,0.04309666400870449
2020-04-29,-0.012201695653874745
2020-05-04,-0.008459811165114184
2020-05-06,0.0013779430853104735
2020-05-07,0.007982682966967802
2020-05-08,0.015476478656146986
2020-05-11,-0.058462662801371024
2020-05-12,-0.005762354962899452
2020-05-13,-0.0020530552025858073
2020-05-14,0.0105322203839322
2020-05-15,-0.002635924427504377
2020-05-18,0.045451878305297067
2020-05-19,-0.010839499260937413
2020-05-20,0.005686458044801057
2020-05-21,-0.0007618750287068377
2020-05-22,0.008456858030524872
2020-05-25,0.027757811526900822
2020-05-26,-0.037557169737316154
2020-05-27,0.03377905454774299
2020-05-28,0.004419442928693229
2020-05-29,0.0012815944320792028
2020-06-01,-0.0830870174446654
2020-06-02,0.06753436435418925
2020-06-03,0.08195958007576087
2020-06-04,-0.006060905416898077
2020-06-05,-0.02214769685758078
2020-06-08,0.13533242076261165
2020-06-09,0.006940524438909801
2020-06-10,0.003965427327952131
2020-06-11,0.02425829778459132
2020-06-12,-0.005551886427356156
2020-06-15,-0.01773168031134209
2020-06-16,0.03950788496161439
2020-06-17,0.00434853062758922
2020-06-18,-0.014775448185638362
2020-06-19,-0.009479027510526317
2020-06-22,0.038976427365488675
2020-06-23,0.011190197855073913
2020-06-24,0.011243586817422324
2020-06-25,-0.005825982262726903
2020-06-26,-0.006409433504181439
2020-06-29,-0.02638213079734808
2020-06-30,0.002208115741108685
2020-07-01,0.0039051333894355444
2020-07-02,0.029332498520471484
2020-07-03,0.00814784304231897
2020-07-06,0.029200441872535565
2020-07-07,0.005961823270991484
2020-07-08,0.0010040987267363466
2020-07-09,0.0009789962458011114
2020-07-10,-0.006074707777432353
2020-07-13,-0.01365936848271676
