symbol,qty,abs_qty
A004000,7389.936604838489,7389.936604838489
A000210,6701.0849705385235,6701.0849705385235
A009830,2591.6752057004346,2591.6752057004346
A006800,2354.159884116183,2354.159884116183
A272210,1456.2077916996504,1456.2077916996504
A047050,1320.3926071246378,1320.3926071246378
A251270,1174.7844657120884,1174.7844657120884
A016360,1045.6552123692823,1045.6552123692823
A036570,927.759332149174,927.759332149174
A112610,593.7271921423084,593.7271921423084
A278470,340.22652654592423,340.22652654592423
A006400,330.0063235497319,330.0063235497319
A267250,311.47116984608397,311.47116984608397
A009150,155.91235630206927,155.91235630206927
A298040,22.273193757438467,22.273193757438467
A015760,-0.12219907730322177,0.12219907730322177
A042660,-0.00011795707163901603,0.00011795707163901603
A329180,-8.378810400224717e-08,8.378810400224717e-08
A009540,-9.906064661639048e-13,9.906064661639048e-13
