date,equity
2020-01-02,116179164.02851066
2020-01-03,117561952.8654841
2020-01-06,104488557.17918058
2020-01-07,107090536.8708667
2020-01-08,105012958.36933845
2020-01-09,107282855.39375502
2020-01-10,110024022.63545637
2020-01-13,114442045.40251258
2020-01-14,113683431.25652176
2020-01-15,113640651.80347385
2020-01-16,113134948.53773299
2020-01-17,113108210.04734515
2020-01-20,111728332.52225566
2020-01-21,110589201.93612447
2020-01-22,112807938.9015741
2020-01-23,112861219.73073551
2020-01-28,110135959.67199996
2020-01-29,111597179.00985304
2020-01-30,109714933.92845869
2020-01-31,107254764.55484563
2020-02-03,106643272.25782916
2020-02-04,109898832.59609956
2020-02-05,108656714.32759073
2020-02-06,111023710.91392955
2020-02-07,110392404.62949829
2020-02-10,108837581.85264175
2020-02-11,108198601.39839011
2020-02-12,108317566.67368592
2020-02-13,108725484.1068476
2020-02-14,109384430.89371935
2020-02-17,110619855.60195248
2020-02-18,108089606.99278174
2020-02-19,110570027.41494952
2020-02-20,111563706.88131876
2020-02-21,111308051.52751364
2020-02-24,109955100.7481764
2020-02-25,107392504.91424248
2020-02-26,104310760.2143775
2020-02-27,102662389.72957823
2020-02-28,99438490.43446681
2020-03-02,101985117.07812391
2020-03-03,101157713.18376702
2020-03-04,99901710.27454175
2020-03-05,97339036.68326968
2020-03-06,98339252.6410856
2020-03-09,99583803.90341505
2020-03-10,100082778.70230621
2020-03-11,100916580.34219189
2020-03-12,103039306.01923151
2020-03-13,105534526.82533285
2020-03-16,106716117.54875606
2020-03-17,108722731.43166208
2020-03-18,112901566.02386929
2020-03-19,119154443.00448695
2020-03-20,115957925.31143928
2020-03-23,118748312.72150539
2020-03-24,112065724.43286842
2020-03-25,103426029.15730172
2020-03-26,102524268.88944164
2020-03-27,101864537.43979257
2020-03-30,107026034.2932576
2020-03-31,107376050.47006175
2020-04-01,106788898.36636429
2020-04-02,106585670.91700825
2020-04-03,106051941.90119705
2020-04-06,108665382.69875565
2020-04-07,108200128.02637985
2020-04-08,108125647.78106461
2020-04-09,107665363.16988209
2020-04-10,108016036.38187915
2020-04-13,108177069.7110817
2020-04-14,109503368.79163802
2020-04-16,110386823.9303531
2020-04-17,109050187.52701986
2020-04-20,110633522.03975892
2020-04-21,110377662.87765908
2020-04-22,111178207.79309666
2020-04-23,114216952.36323231
2020-04-24,112962577.76536
2020-04-27,113015338.02573964
2020-04-28,113198074.09830607
2020-04-29,109905500.57543151
2020-05-04,108969934.77515286
2020-05-06,109539001.10577697
2020-05-07,109520856.40715253
2020-05-08,110680032.01080248
2020-05-11,110081674.11165723
2020-05-12,111714345.3478114
2020-05-13,112925002.10317701
2020-05-14,113989134.67513147
2020-05-15,114262626.98792997
2020-05-18,113159029.81259382
2020-05-19,110497646.08316031
2020-05-20,111871133.38464692
2020-05-21,112187205.61626619
2020-05-22,112200462.19173123
2020-05-25,114438030.10270241
2020-05-26,109841056.52223466
2020-05-27,108204330.98242396
2020-05-28,111793324.65349191
2020-05-29,110216361.11165446
2020-06-01,108973246.33705802
2020-06-02,111964290.12560362
2020-06-03,116287935.2190037
2020-06-04,113906479.58804218
2020-06-05,114074476.79593666
2020-06-08,114154659.41567919
2020-06-09,114912377.13975495
2020-06-10,116501039.12162657
2020-06-11,117323532.75463358
2020-06-12,115820696.12283131
2020-06-15,108041452.71608873
2020-06-16,113825140.5946609
2020-06-17,113148506.03386568
2020-06-18,111098883.84840176
2020-06-19,110539032.45482467
2020-06-22,109431606.74704
2020-06-23,109402224.62469076
2020-06-24,110094865.54648829
2020-06-25,106147930.3039158
2020-06-26,107687426.82663634
2020-06-29,100581986.06184162
2020-06-30,101657900.14362988
2020-07-01,105113560.59278807
2020-07-02,107418767.62311244
2020-07-03,108295392.95198134
2020-07-06,112504560.5772008
2020-07-07,113249269.98614873
2020-07-08,114034919.57983236
2020-07-09,117647965.78026012
2020-07-10,118036681.07259345
2020-07-13,117321186.54190242
2020-07-14,119235433.04691975
2020-07-15,118211956.69830143
2020-07-16,115636333.69207451
2020-07-17,116091661.44532205
2020-07-20,116459057.83882588
2020-07-21,120549005.36076097
2020-07-22,127995179.87930937
2020-07-23,127910290.73955747
2020-07-24,131784189.3269777
2020-07-27,133396944.19269696
2020-07-28,134491063.45847827
2020-07-29,133980093.7286773
2020-07-30,134762405.19742393
2020-07-31,135671959.2153834
2020-08-03,140739386.52505484
2020-08-04,140739386.52505484
2020-08-05,140739386.52505484
2020-08-06,140739386.52505484
2020-08-07,140739386.52505484
2020-08-10,143553621.94058844
2020-08-11,143074228.83528203
2020-08-12,138147667.8845219
2020-08-13,136379993.97036976
2020-08-14,131836908.32581224
2020-08-18,120346718.33960706
2020-08-19,122772168.78130935
2020-08-20,119811443.77802098
2020-08-21,120943437.93443042
2020-08-24,134000431.51761281
2020-08-25,137184751.87476853
2020-08-26,135002724.1634786
2020-08-27,133610455.98075558
