symbol,qty,abs_qty
A004000,9077.958646773464,9077.958646773464
A000210,8510.205559092814,8510.205559092814
A030000,-3917.3926967138486,3917.3926967138486
A008770,-2152.3431170484396,2152.3431170484396
A066970,2135.718067527615,2135.718067527615
A015760,-1266.3199647516858,1266.3199647516858
A000880,1215.8667612523848,1215.8667612523848
A047050,1132.360783167469,1132.360783167469
A005830,-914.1313679516927,914.1313679516927
A105560,-811.0181724835168,811.0181724835168
A004370,-704.4971448106414,704.4971448106414
A006400,478.85835096939024,478.85835096939024
A005380,-108.903516968645,108.903516968645
A051600,-12.014701746176343,12.014701746176343
A307950,-1.540414655939685,1.540414655939685
A114090,-0.0001690186034846719,0.0001690186034846719
A302440,-8.000625135752559e-05,8.000625135752559e-05
A021240,-4.269296274777255e-05,4.269296274777255e-05
A071320,-3.980842762302782e-05,3.980842762302782e-05
A272210,-2.5333258326612484e-05,2.5333258326612484e-05
A005300,-1.69632301985417e-05,1.69632301985417e-05
A259960,-8.168659945514706e-06,8.168659945514706e-06
A329180,-1.79981222265689e-06,1.79981222265689e-06
A377300,-4.032915343223477e-07,4.032915343223477e-07
A042660,-1.2352463709697518e-07,1.2352463709697518e-07
A326030,-3.5474246315712773e-08,3.5474246315712773e-08
A064350,-1.4418522355929231e-10,1.4418522355929231e-10
A011070,-1.4097974593163167e-11,1.4097974593163167e-11
A009540,-4.355188257008751e-13,4.355188257008751e-13
