symbol,target_weight,abs_weight
A006260,0.17948717948717943,0.17948717948717943
A402340,0.16194331983805668,0.16194331983805668
A009150,0.14102564102564102,0.14102564102564102
A047040,0.11538461538461539,0.11538461538461539
A005490,0.10256410256410256,0.10256410256410256
A000150,0.09446693657219973,0.09446693657219973
A062040,0.08974358974358972,0.08974358974358972
A011070,0.07692307692307693,0.07692307692307693
A028050,0.038461538461538464,0.038461538461538464
