symbol,target_weight,abs_weight
A005930,0.4,0.4
A042700,0.3,0.3
A005490,0.2,0.2
A302440,-0.18300653594771243,0.18300653594771243
A003030,0.1,0.1
A035250,-0.0784313725490196,0.0784313725490196
A073240,-0.0784313725490196,0.0784313725490196
A361610,-0.05555555555555555,0.05555555555555555
A015760,-0.049019607843137254,0.049019607843137254
A030200,-0.02287581699346405,0.02287581699346405
A000080,-0.016339869281045753,0.016339869281045753
A024110,-0.016339869281045753,0.016339869281045753
