date,turnover
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,2.507937171228161
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,1.3288682790596555
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-20,0.561604850251114
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-28,0.7265155861107317
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,0.912202813016209
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,2.4960027980415
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-17,1.3667816597845965
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.3091579631270321
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,1.4007615644002462
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,1.9672461373262513
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.8265785408685743
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.34218342174408767
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,1.7484056833808854
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,3.106032763039201
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-13,2.2292222364761196
2020-04-14,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,1.4024923082949805
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,1.198519017853532
2020-04-28,0.0
2020-04-29,0.0
2020-05-04,1.867415566390593
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,2.4644627859923616
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,2.25984011729608
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-25,1.8048451917472732
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,1.317562162232927
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,2.7781031210719176
2020-06-09,0.0
