date,monthly_returns
2020-01-31,1.0289595741383253
2020-02-29,0.11438326601460269
2020-03-31,0.09027323057758019
2020-04-30,-0.02880458794396723
2020-05-31,0.04998006277860689
2020-06-30,-0.05432594555606107
2020-07-31,0.05565922132569079
2020-08-31,-0.027275128513913005
2020-09-30,-0.08354475773873127
2020-10-31,0.014906325901460571
2020-11-30,0.08884612387109447
2020-12-31,0.15087977212568404
2021-01-31,-0.016829829822102904
2021-02-28,0.1525024144089604
2021-03-31,-0.16424842706566423
2021-04-30,0.20584095371951694
2021-05-31,0.1326484003431947
2021-06-30,-0.09767835559644433
2021-07-31,0.27936192255580417
2021-08-31,0.09545547245016217
2021-09-30,0.25974363454941596
2021-10-31,-0.07773692337964233
2021-11-30,-0.00916543591794916
2021-12-31,-0.06552467978296017
2022-01-31,0.012969283411403687
2022-02-28,-0.03197669995486507
2022-03-31,0.11656194444963974
2022-04-30,0.058936038358481824
2022-05-31,-0.04444923439854309
2022-06-30,0.028125423688168727
2022-07-31,-0.003840590446994585
2022-08-31,0.07251333810381655
2022-09-30,-0.11768068552124
2022-10-31,0.050414093055506815
2022-11-30,-0.07111484747100871
2022-12-31,-0.004794789073576999
2023-01-31,0.01077207093475896
2023-02-28,0.04383271467932026
2023-03-31,-0.0003762189040187325
2023-04-30,-0.013839101191749026
2023-05-31,0.04928126256862608
2023-06-30,-0.004051005488013959
2023-07-31,0.044702746051219044
2023-08-31,0.23585099092901207
2023-09-30,-0.042840467193175025
2023-10-31,0.01650733452197506
2023-11-30,-0.02242183654052743
2023-12-31,-0.02960129582293769
2024-01-31,-0.10566707256182262
2024-02-29,0.08824528033250822
2024-03-31,-0.24683532788866347
2024-04-30,0.4043715323413495
2024-05-31,0.13544723486090704
2024-06-30,-0.029672668289562054
2024-07-31,0.004888074424206357
2024-08-31,-0.05586828948434541
2024-09-30,0.07997963155075438
2024-10-31,0.0866141627143755
2024-11-30,0.09680290899630406
2024-12-31,-0.1034044948535705
2025-01-31,0.20913908828814742
2025-02-28,0.25984209142209047
2025-03-31,-0.01663165389197574
2025-04-30,0.2048243230995015
2025-05-31,0.20162903238585472
2025-06-30,0.15652035866842473
2025-07-31,-0.046896367815405626
2025-08-31,-0.02490776731810651
2025-09-30,0.028050091930215793
2025-10-31,0.116417932302884
2025-11-30,-0.027613315826793383
2025-12-31,-0.03694025979838722
2026-01-31,0.2574190215124661
2026-02-28,0.13682864531096195
2026-03-31,0.00022689611482129557
2026-04-30,0.2046358237214645
2026-05-31,-0.061904961425976235
