symbol,qty,abs_qty
A000210,10189.335669935093,10189.335669935093
A066970,2776.2448818767116,2776.2448818767116
A000880,2124.2743285385454,2124.2743285385454
A036570,967.5564130580588,967.5564130580588
A112610,731.8883608608614,731.8883608608614
A278470,559.281163617375,559.281163617375
A267250,461.56933995911356,461.56933995911356
A011070,343.2541165022006,343.2541165022006
A039490,179.17928233855397,179.17928233855397
A298040,36.686206361126665,36.686206361126665
A051600,-0.08065133917789069,0.08065133917789069
A329180,-2.2458296821998777e-05,2.2458296821998777e-05
A042660,-2.640065476074095e-07,2.640065476074095e-07
A009540,-7.690213107530521e-13,7.690213107530521e-13
